//名称	编号	脚本ID	品质（白绿蓝紫橙）	类型	物品模型编号(男)	物品模型编号(女)	最大耐久度	耐久改变方式	耐久改变数	叠加数量	购入货币类型	购买价格	出售货币类型	出售价格	使用门派	等级需求	性别需求	可否锻造(升品质)	可否强化	可否鉴定(重置属性条数)重置	可否洗练	可否精炼(升星)	可否升级(如:20升级30级)	可否打孔	可否摘宝石	可否洗星	可否丢弃	可否卖店	可否交易	可否修理	可否存仓库	死亡掉落	可否使用	可否鉴定	冷却时间	冷却组	吟唱时间（毫秒）	道具颜色类型	任务关联	任务关联数量	图标编号	地上模型号	宝石类型	绑定类型（）	物品说明
南瓜糖	720210	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910014	1	0	0	可以兑换经验和商城积分
初级怪物经验卡	720211	0	1	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910011	1	0	0	每次消耗一定量的信仰值增加经验
中级怪物经验卡	720212	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910011	1	0	0	每次消耗一定量的信仰值增加经验
高级怪物经验卡	720213	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910012	1	0	0	每次消耗一定量的信仰值增加经验
超级怪物经验卡	720214	0	4	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910013	1	0	0	每次消耗一定量的信仰值增加经验
初级BOSS经验卡	720215	0	1	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910011	1	0	0	使用后可以获得经验奖励
中级BOSS经验卡	720216	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910011	1	0	0	使用后可以获得经验奖励
高级BOSS经验卡	720217	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910012	1	0	0	使用后可以获得经验奖励
超级BOSS经验卡	720218	0	4	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910013	1	0	0	使用后可以获得经验奖励
初级南瓜糖	720241	0	1	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910014	1	0	0	使用后可以获得经验奖励
中级南瓜糖	720242	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910014	1	0	0	使用后可以获得经验奖励
高级南瓜糖	720243	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910014	1	0	0	使用后可以获得经验奖励
超级南瓜糖	720244	0	4	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910014	1	0	0	使用后可以获得经验奖励
小额银币卡	720271	0	1	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910031	1	1	0	增加少量银币
大额银币卡	720272	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910032	1	1	0	增加很多银币
巨额银币卡	720273	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910033	1	1	0	增加海量银币
初级经验卡	720274	0	1	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	910011	0	0	0	增加少量经验值
中级经验卡	720275	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	910012	0	0	0	增加很多经验值
高级经验卡	720276	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	910013	0	0	0	增加海量经验值
银币卡	730101	0	1	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910031	1	1	0	增加少量银币
信仰卡	730102	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910021	1	1	0	增加少量信仰之力
银币卡	730103	0	1	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910031	1	1	0	增加少量银币
信仰卡	730104	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910021	1	1	0	增加少量信仰之力
荣耀点	730105	0	2	23	0	0	0	0	0	999	1	1	2	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190700	1	1	0	使用后增加荣耀点
银币卡	730106	0	1	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910031	1	1	0	增加少量银币
信仰卡	730107	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910021	1	1	0	增加少量信仰之力
//银币掉落表现用	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
银币掉落	999888	0	2	10	0	0	0	0	0	999	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	999888	1	1	0	有了它虽不是万能的，但是没有它却是万万不能
钻石掉落	999887	0	2	10	0	0	0	0	0	999	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	999887	1	1	0	有了它虽不是万能的，但是没有它却是万万不能
经验掉落	999886	0	2	10	0	0	0	0	0	999	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	810101	1	1	0	有了它虽不是万能的，但是没有它却是万万不能
戮神归元	211001	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	900000	1	0	0	技能测试用
银币29W	999998	0	2	10	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	190421	0	0	0	钻石礼包用
信仰之力1.5K	999997	0	2	10	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	钻石礼包用
//每日奖励登陆奖励	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1000银币礼包	810101	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999888	1	1	0	小额银币礼包，使用后增加1000银币
5000银币礼包	810102	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999888	1	1	0	小额银币礼包，使用后增加5000银币
10000银币礼包	810103	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999888	1	1	0	使用后增加10000银币
15000银币礼包	810104	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999888	1	1	0	使用后增加15000银币
20000银币礼包	810105	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999888	1	1	0	使用后增加20000银币
25000银币礼包	810106	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999888	1	1	0	使用后增加25000银币
30000银币礼包礼包	810107	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999888	1	1	0	使用后增加30000银币
35000银币礼包	810108	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999888	1	1	0	使用后增加35000银币
40000银币礼包	810109	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999888	1	1	0	使用后增加40000银币
45000银币礼包	810110	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999888	1	1	0	使用后增加45000银币
50000银币礼包	810111	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999888	1	1	0	使用后增加50000银币
55000银币礼包	810112	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999888	1	1	0	使用后增加55000银币
5点信仰之力礼包	810113	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	使用后增加信仰之力5点
5点信仰之力礼包	810114	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	使用后增加信仰之力5点
5点信仰之力礼包	810115	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	使用后增加信仰之力5点
10点信仰之力礼包	810116	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	使用后增加信仰之力10点
10点信仰之力礼包	810117	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	使用后增加信仰之力10点
10点信仰之力礼包	810118	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	使用后增加信仰之力10点
10点信仰之力礼包	810119	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	使用后增加信仰之力10点
10点信仰之力礼包	810120	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	使用后增加信仰之力10点
20点信仰之力礼包	810121	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	使用后增加信仰之力20点
20点信仰之力礼包	810122	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	使用后增加信仰之力20点
20点信仰之力礼包	810123	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	使用后增加信仰之力20点
20点信仰之力礼包	810124	0	2	10	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	999997	0	0	0	使用后增加信仰之力20点
5钻石礼包	810125	0	2	10	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999887	1	1	0	使用后增加5钻石
10钻石礼包	810126	0	2	10	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999887	1	1	0	使用后增加10钻石
15钻石礼包	810127	0	2	10	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999887	1	1	0	使用后增加15钻石
20钻石礼包	810128	0	2	10	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999887	1	1	0	使用后增加20钻石
25钻石礼包	810129	0	2	10	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999887	1	1	0	使用后增加25钻石
30钻石礼包	810130	0	2	10	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	999887	1	1	0	使用后增加30钻石
//宝箱	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
徽章宝箱	890001	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190423	1	0	0	随机获得一个徽章
材料宝箱	890002	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190424	1	0	0	随机获得一种材料
//经验卡信仰卡银币卡	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
初级经验卡	910011	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	910011	0	0	0	增加少量经验值
中级经验卡	910012	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	910012	0	0	0	增加很多经验值
高级经验卡	910013	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	910013	0	0	0	增加海量经验值
南瓜糖果1	910014	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	910014	0	0	0	增加少量经验值
南瓜糖果2	910015	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	910014	0	0	0	增加少量经验值
南瓜糖果3	910016	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	910014	0	0	0	增加少量经验值
南瓜糖果4	910017	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	910014	0	0	0	增加很多经验值
南瓜糖果5	910018	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	910018	0	0	0	增加海量经验值
初级信仰卡	910021	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910021	1	1	0	增加少量信仰之力
中级信仰卡	910022	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910022	1	1	0	增加很多信仰之力
高级信仰卡	910023	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910023	1	1	0	增加海量信仰之力
初级银币卡	910031	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910031	1	1	0	增加少量银币
中级银币卡	910032	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910032	1	1	0	增加很多银币
高级银币卡	910033	0	2	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	910033	1	1	0	增加海量银币
//写死的道具，不可变动。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
小喇叭	8001001	0	2	10	0	0	0	0	0	999	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	8001001	1	1	0	小喇叭，用于世界频道喊话，每次喊话消耗一个道具！
新手礼包1	9000001	0	2	90	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190421	1	1	0	新手礼包
新手礼包2	9000002	0	2	90	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190421	1	1	0	新手礼包
新手礼包3	9000003	0	2	90	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190421	1	1	0	新手礼包
新手礼包4	9000004	0	2	90	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190421	1	1	0	新手礼包
新手礼包5	9000005	0	2	90	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190421	1	1	0	新手礼包
新手礼包6	9000006	0	2	90	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190421	1	1	0	新手礼包
新手礼包7	9000007	0	2	90	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190421	1	1	0	新手礼包
//宠物道具																																													
小狐狸	9100201	0	2	10	0	0	0	0	0	999	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	205	1	1	0	曾今的狐狸勇士，经验很可观
稻草人	9100202	0	2	10	0	0	0	0	0	999	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	303	1	1	0	曾今的稻草人勇士，经验很可观
大剑士兵	9100203	0	2	10	0	0	0	0	0	999	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	900000	1	1	0	英雄
火鼠	9100204	0	2	10	0	0	0	0	0	999	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	900000	1	1	0	英雄
火狐	9100205	0	2	10	0	0	0	0	0	999	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	900000	1	1	0	英雄
散兵游勇	9100206	0	2	10	0	0	0	0	0	999	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	900000	1	1	0	英雄
雷锤勇士	9100207	0	2	10	0	0	0	0	0	999	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	900000	1	1	0	英雄
巨斧人	9100208	0	2	10	0	0	0	0	0	999	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	900000	1	1	0	英雄
