//名称	编号	脚本ID	类型	物品模型编号	最大耐久度	耐久改变方式	耐久改变数	叠加数量	购入货币类型	购买价格	使用门派	等级需求	性别需求	可否丢弃	可否卖店	可否交易	可否修理	可否存仓库	死亡掉落	可否使用	可否鉴定	冷却时间	冷却组	吟唱时间（毫秒）	道具颜色类型	任务关联	任务关联数量	图标编号	物品说明
//★【新手装备】★	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
蜀山紫色武器套装7	9500076	0	101	2005	7000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14012	0
蜀山紫色武器套装8	9500077	0	101	2005	7000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14012	0
蜀山紫色武器套装9	9500078	0	101	2005	7000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14012	0
蜀山紫色武器套装10	9500079	0	101	2005	7000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14012	0
蜀山橙色武器套装1	9500080	0	101	2005	8500	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14012	0
蜀山橙色武器套装2	9500081	0	101	2005	8500	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14012	0
蜀山橙色武器套装3	9500082	0	101	2005	8500	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14012	0
蜀山橙色武器套装4	9500083	0	101	2005	8500	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14012	0
蜀山橙色武器套装5	9500084	0	101	2005	8500	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14012	0
蜀山橙色武器套装6	9500085	0	101	2005	8500	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14012	0
蜀山橙色武器套装7	9500086	0	101	2005	8500	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14012	0
蜀山橙色武器套装8	9500087	0	101	2005	8500	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14012	0
蜀山橙色武器套装9	9500088	0	101	2005	8500	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14012	0
蜀山橙色武器套装10	9500089	0	101	2005	8500	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14012	0
蜀山金色武器套装1	9500090	0	101	2005	10000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14012	0
蜀山金色武器套装2	9500091	0	101	2005	10000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14012	0
蜀山金色武器套装3	9500092	0	101	2005	10000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14012	0
蜀山金色武器套装4	9500093	0	101	2005	10000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14012	0
蜀山金色武器套装5	9500094	0	101	2005	10000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14012	0
蜀山金色武器套装6	9500095	0	101	2005	10000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14012	0
蜀山金色武器套装7	9500096	0	101	2005	10000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14012	0
蜀山金色武器套装8	9500097	0	101	2005	10000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14012	0
蜀山金色武器套装9	9500098	0	101	2005	10000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14012	0
蜀山金色武器套装10	9500099	0	101	2005	10000	16	0	1	1	0	2	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14012	0
少林绿色武器套装1	9500100	0	101	214	5000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	20010	0
少林绿色武器套装2	9500101	0	101	214	5000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	20010	0
少林绿色武器套装3	9500102	0	101	214	5000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	20010	0
少林绿色武器套装4	9500103	0	101	214	5000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	20010	0
少林绿色武器套装5	9500104	0	101	214	5000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	20010	0
少林绿色武器套装6	9500105	0	101	214	5000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	20010	0
少林绿色武器套装7	9500106	0	101	214	5000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	20010	0
少林绿色武器套装8	9500107	0	101	214	5000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	20010	0
少林绿色武器套装9	9500108	0	101	214	5000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	20010	0
少林绿色武器套装10	9500109	0	101	214	5000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	20010	0
少林蓝色武器套装1	9500110	0	101	2016	6000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	20011	0
少林蓝色武器套装2	9500111	0	101	2016	6000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	20011	0
少林蓝色武器套装3	9500112	0	101	2016	6000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	20011	0
少林蓝色武器套装4	9500113	0	101	2016	6000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	20011	0
少林蓝色武器套装5	9500114	0	101	2016	6000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	20011	0
少林蓝色武器套装6	9500115	0	101	2016	6000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	20011	0
少林蓝色武器套装7	9500116	0	101	2016	6000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	20011	0
少林蓝色武器套装8	9500117	0	101	2016	6000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	20011	0
少林蓝色武器套装9	9500118	0	101	2016	6000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	20011	0
少林蓝色武器套装10	9500119	0	101	2016	6000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	20011	0
少林紫色武器套装1	9500120	0	101	2017	7000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	20012	0
少林紫色武器套装2	9500121	0	101	2017	7000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	20012	0
少林紫色武器套装3	9500122	0	101	2017	7000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	20012	0
少林紫色武器套装4	9500123	0	101	2017	7000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	20012	0
少林紫色武器套装5	9500124	0	101	2017	7000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	20012	0
少林紫色武器套装6	9500125	0	101	2017	7000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	20012	0
少林紫色武器套装7	9500126	0	101	2017	7000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	20012	0
少林紫色武器套装8	9500127	0	101	2017	7000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	20012	0
少林紫色武器套装9	9500128	0	101	2017	7000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	20012	0
少林紫色武器套装10	9500129	0	101	2017	7000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	20012	0
少林橙色武器套装1	9500130	0	101	2017	8500	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	20012	0
少林橙色武器套装2	9500131	0	101	2017	8500	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	20012	0
少林橙色武器套装3	9500132	0	101	2017	8500	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	20012	0
少林橙色武器套装4	9500133	0	101	2017	8500	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	20012	0
少林橙色武器套装5	9500134	0	101	2017	8500	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	20012	0
少林橙色武器套装6	9500135	0	101	2017	8500	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	20012	0
少林橙色武器套装7	9500136	0	101	2017	8500	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	20012	0
少林橙色武器套装8	9500137	0	101	2017	8500	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	20012	0
少林橙色武器套装9	9500138	0	101	2017	8500	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	20012	0
少林橙色武器套装10	9500139	0	101	2017	8500	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	20012	0
少林金色武器套装1	9500140	0	101	2017	10000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	20012	0
少林金色武器套装2	9500141	0	101	2017	10000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	20012	0
少林金色武器套装3	9500142	0	101	2017	10000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	20012	0
少林金色武器套装4	9500143	0	101	2017	10000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	20012	0
少林金色武器套装5	9500144	0	101	2017	10000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	20012	0
少林金色武器套装6	9500145	0	101	2017	10000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	20012	0
少林金色武器套装7	9500146	0	101	2017	10000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	20012	0
少林金色武器套装8	9500147	0	101	2017	10000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	20012	0
少林金色武器套装9	9500148	0	101	2017	10000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	20012	0
少林金色武器套装10	9500149	0	101	2017	10000	16	0	1	1	0	3	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	20012	0
慈航绿色武器套装1	9500150	0	101	414	5000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	22010	0
慈航绿色武器套装2	9500151	0	101	414	5000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	22010	0
慈航绿色武器套装3	9500152	0	101	414	5000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	22010	0
慈航绿色武器套装4	9500153	0	101	414	5000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	22010	0
慈航绿色武器套装5	9500154	0	101	414	5000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	22010	0
慈航绿色武器套装6	9500155	0	101	414	5000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	22010	0
慈航绿色武器套装7	9500156	0	101	414	5000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	22010	0
慈航绿色武器套装8	9500157	0	101	414	5000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	22010	0
慈航绿色武器套装9	9500158	0	101	414	5000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	22010	0
慈航绿色武器套装10	9500159	0	101	414	5000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	22010	0
慈航蓝色武器套装1	9500160	0	101	2028	6000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	22011	0
慈航蓝色武器套装2	9500161	0	101	2028	6000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	22011	0
慈航蓝色武器套装3	9500162	0	101	2028	6000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	22011	0
慈航蓝色武器套装4	9500163	0	101	2028	6000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	22011	0
慈航蓝色武器套装5	9500164	0	101	2028	6000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	22011	0
慈航蓝色武器套装6	9500165	0	101	2028	6000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	22011	0
慈航蓝色武器套装7	9500166	0	101	2028	6000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	22011	0
慈航蓝色武器套装8	9500167	0	101	2028	6000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	22011	0
慈航蓝色武器套装9	9500168	0	101	2028	6000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	22011	0
慈航蓝色武器套装10	9500169	0	101	2028	6000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	22011	0
慈航紫色武器套装1	9500170	0	101	2029	7000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	22012	0
慈航紫色武器套装2	9500171	0	101	2029	7000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	22012	0
慈航紫色武器套装3	9500172	0	101	2029	7000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	22012	0
慈航紫色武器套装4	9500173	0	101	2029	7000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	22012	0
慈航紫色武器套装5	9500174	0	101	2029	7000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	22012	0
慈航紫色武器套装6	9500175	0	101	2029	7000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	22012	0
慈航紫色武器套装7	9500176	0	101	2029	7000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	22012	0
慈航紫色武器套装8	9500177	0	101	2029	7000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	22012	0
慈航紫色武器套装9	9500178	0	101	2029	7000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	22012	0
慈航紫色武器套装10	9500179	0	101	2029	7000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	22012	0
慈航橙色武器套装1	9500180	0	101	2029	8500	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	22012	0
慈航橙色武器套装2	9500181	0	101	2029	8500	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	22012	0
慈航橙色武器套装3	9500182	0	101	2029	8500	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	22012	0
慈航橙色武器套装4	9500183	0	101	2029	8500	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	22012	0
慈航橙色武器套装5	9500184	0	101	2029	8500	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	22012	0
慈航橙色武器套装6	9500185	0	101	2029	8500	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	22012	0
慈航橙色武器套装7	9500186	0	101	2029	8500	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	22012	0
慈航橙色武器套装8	9500187	0	101	2029	8500	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	22012	0
慈航橙色武器套装9	9500188	0	101	2029	8500	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	22012	0
慈航橙色武器套装10	9500189	0	101	2029	8500	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	22012	0
慈航金色武器套装1	9500190	0	101	2029	10000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	22012	0
慈航金色武器套装2	9500191	0	101	2029	10000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	22012	0
慈航金色武器套装3	9500192	0	101	2029	10000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	22012	0
慈航金色武器套装4	9500193	0	101	2029	10000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	22012	0
慈航金色武器套装5	9500194	0	101	2029	10000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	22012	0
慈航金色武器套装6	9500195	0	101	2029	10000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	22012	0
慈航金色武器套装7	9500196	0	101	2029	10000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	22012	0
慈航金色武器套装8	9500197	0	101	2029	10000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	22012	0
慈航金色武器套装9	9500198	0	101	2029	10000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	22012	0
慈航金色武器套装10	9500199	0	101	2029	10000	16	0	1	1	0	4	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	22012	0
日月绿色武器套装1	9500200	0	101	114	5000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	16010	0
日月绿色武器套装2	9500201	0	101	114	5000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	16010	0
日月绿色武器套装3	9500202	0	101	114	5000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	16010	0
日月绿色武器套装4	9500203	0	101	114	5000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	16010	0
日月绿色武器套装5	9500204	0	101	114	5000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	16010	0
日月绿色武器套装6	9500205	0	101	114	5000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	16010	0
日月绿色武器套装7	9500206	0	101	114	5000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	16010	0
日月绿色武器套装8	9500207	0	101	114	5000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	16010	0
日月绿色武器套装9	9500208	0	101	114	5000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	16010	0
日月绿色武器套装10	9500209	0	101	114	5000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	16010	0
日月蓝色武器套装1	9500210	0	101	2010	6000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	16011	0
日月蓝色武器套装2	9500211	0	101	2010	6000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	16011	0
日月蓝色武器套装3	9500212	0	101	2010	6000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	16011	0
日月蓝色武器套装4	9500213	0	101	2010	6000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	16011	0
日月蓝色武器套装5	9500214	0	101	2010	6000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	16011	0
日月蓝色武器套装6	9500215	0	101	2010	6000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	16011	0
日月蓝色武器套装7	9500216	0	101	2010	6000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	16011	0
日月蓝色武器套装8	9500217	0	101	2010	6000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	16011	0
日月蓝色武器套装9	9500218	0	101	2010	6000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	16011	0
日月蓝色武器套装10	9500219	0	101	2010	6000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	16011	0
日月紫色武器套装1	9500220	0	101	2011	7000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	16012	0
日月紫色武器套装2	9500221	0	101	2011	7000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	16012	0
日月紫色武器套装3	9500222	0	101	2011	7000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	16012	0
日月紫色武器套装4	9500223	0	101	2011	7000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	16012	0
日月紫色武器套装5	9500224	0	101	2011	7000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	16012	0
日月紫色武器套装6	9500225	0	101	2011	7000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	16012	0
日月紫色武器套装7	9500226	0	101	2011	7000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	16012	0
日月紫色武器套装8	9500227	0	101	2011	7000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	16012	0
日月紫色武器套装9	9500228	0	101	2011	7000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	16012	0
日月紫色武器套装10	9500229	0	101	2011	7000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	16012	0
日月橙色武器套装1	9500230	0	101	2011	8500	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	16012	0
日月橙色武器套装2	9500231	0	101	2011	8500	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	16012	0
日月橙色武器套装3	9500232	0	101	2011	8500	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	16012	0
日月橙色武器套装4	9500233	0	101	2011	8500	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	16012	0
日月橙色武器套装5	9500234	0	101	2011	8500	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	16012	0
日月橙色武器套装6	9500235	0	101	2011	8500	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	16012	0
日月橙色武器套装7	9500236	0	101	2011	8500	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	16012	0
日月橙色武器套装8	9500237	0	101	2011	8500	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	16012	0
日月橙色武器套装9	9500238	0	101	2011	8500	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	16012	0
日月橙色武器套装10	9500239	0	101	2011	8500	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	16012	0
日月金色武器套装1	9500240	0	101	2011	10000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	16012	0
日月金色武器套装2	9500241	0	101	2011	10000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	16012	0
日月金色武器套装3	9500242	0	101	2011	10000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	16012	0
日月金色武器套装4	9500243	0	101	2011	10000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	16012	0
日月金色武器套装5	9500244	0	101	2011	10000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	16012	0
日月金色武器套装6	9500245	0	101	2011	10000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	16012	0
日月金色武器套装7	9500246	0	101	2011	10000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	16012	0
日月金色武器套装8	9500247	0	101	2011	10000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	16012	0
日月金色武器套装9	9500248	0	101	2011	10000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	16012	0
日月金色武器套装10	9500249	0	101	2011	10000	16	0	1	1	0	5	150	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	16012	0
碎岩冠	9500250	0	102	3036	5000	16	0	1	1	252	1	20	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	251	五岳盟首代弟子所用之物，据说是由各种稀奇之物炼制而成的。
燃木冠	9500251	0	102	3037	5000	16	0	1	1	612	1	60	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	252	据说有种火布，放于木之上，便可将木点燃。
追风冠	9500252	0	102	3038	5000	16	0	1	1	972	1	100	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	253	空中有种飞禽，名为追风。以此飞禽之羽，加入各种材料制作而成。
五岳男绿套装头部4	9500253	0	102	3038	5000	16	0	1	1	972	1	150	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	253	0
五岳男绿套装头部5	9500254	0	102	3038	5000	16	0	1	1	972	1	150	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	253	0
五岳男绿套装头部6	9500255	0	102	3038	5000	16	0	1	1	972	1	150	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	253	0
五岳男绿套装头部7	9500256	0	102	3038	5000	16	0	1	1	972	1	150	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	253	0
五岳男绿套装头部8	9500257	0	102	3038	5000	16	0	1	1	972	1	150	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	253	0
五岳男绿套装头部9	9500258	0	102	3038	5000	16	0	1	1	972	1	150	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	253	0
五岳男绿套装头部10	9500259	0	102	3038	5000	16	0	1	1	972	1	150	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	253	0
