//±‡∫≈	√˚≥∆	Õ‚π€±‡∫≈&Õ∑œÒ±‡∫≈	µ»º∂	…˙√¸	ƒ⁄¡¶	 ∆¡¶	∑«’Ω∂∑“∆∂ØÀŸ∂»	’Ω∂∑“∆∂ØÀŸ∂»	÷ÿ…˙ ±º‰£®∫¡√Î£©	ø… ”æ‡¿Î	…ÌÃÂƒ£–Õ¥Û–°	◊‘”…ªÓ∂Ø∑∂Œß	◊∑◊Ÿ∑∂Œß	π•ª˜÷µ	∑¿”˘÷µ	…¡±‹÷µ	±©ª˜÷µ	π•ª˜ÀŸ∂»	π÷ŒÔ¿‡–Õ	π•ª˜¿‡–Õ	–Ø¥¯æ≠—È	–Ø¥¯’Ê∆¯	—™π÷±‰…Ìº∏¬ 	π•π÷±‰…Ìº∏¬ 	∑¿π÷±‰…Ìº∏¬ 	π•ª˜º‰∏Ù£®º‰∏Ù£©	…±π÷»ŒŒÒ∑÷◊È	≥ØœÚΩ«∂»	◊∑ª˜Õ£÷πÃıº˛	“∆∂Ø¿‡–Õ	À—À˜ƒø±Íº‰∏Ù	Õ£¡Ù ±º‰œ¬œﬁ	Õ£¡Ù ±º‰…œœﬁ	ººƒ‹ID	ººƒ‹ID	ººƒ‹ID	ººƒ‹ID	ººƒ‹ID	Ai¿‡–Õ	GROUPID	øπ±©	∆∆ª˜	øπ∆∆	¥©¥Ã	øπ¥©	√¸÷–
//°æ • ﬁπ»°ø	±‡∫≈1-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21205	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21206	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21207	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21208	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21209	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21210	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21211	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21212	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21213	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21214	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21215	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21216	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21217	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21218	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21219	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21220	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21221	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21222	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21223	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21224	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21225	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21226	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21227	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21228	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21229	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21230	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21231	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21232	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21233	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21234	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21235	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21236	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21237	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21238	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21239	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21240	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21241	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21242	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21243	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21244	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21245	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21246	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21247	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21248	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21249	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21250	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21251	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21252	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21253	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21254	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21255	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21256	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21257	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21258	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21259	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21260	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21261	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21262	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21263	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21264	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21265	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21266	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21267	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21268	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21269	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21270	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21271	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21272	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21273	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21274	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21275	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21276	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21277	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21278	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21279	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21280	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21281	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21282	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21283	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21284	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21285	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21286	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21287	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21288	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21289	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21290	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21291	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21292	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21293	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21294	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21295	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21296	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21297	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21298	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21299	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21300	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21301	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21302	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21303	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21304	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21305	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21306	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21307	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21308	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21309	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21310	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21311	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21312	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21313	∂Òƒß ÿŒ¿	201	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21314	∂Òƒß ÿŒ¿	301	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
21315	∂Òƒß ÿŒ¿	101	10	8000	0	0	60	300	10000	500	100	200	500	1	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	1	3	12000	11102	11102	11102	11102	5	1	0	0	0	0	0	0
